,Disease,Symptom,Position,Age,Gen
121,http://ai.symptomchecking.org/condtion/Mouth_cancer,"http://dbpedia.org/resource/Carcinoma, http://dbpedia.org/resource/Sarcoma, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Lymphoma, http://dbpedia.org/resource/Histology, http://dbpedia.org/resource/Squamous_cell_carcinoma, http://dbpedia.org/resource/Head_and_neck_cancer, http://dbpedia.org/resource/Adenocarcinoma, http://dbpedia.org/resource/Microscope, http://dbpedia.org/resource/Oral_cancer, http://dbpedia.org/resource/Metastasis, http://dbpedia.org/resource/Melanoma, http://dbpedia.org/resource/Teratoma","http://dbpedia.org/resource/Pharynx, http://dbpedia.org/resource/Cheek, http://dbpedia.org/resource/Lymphatic_system, http://dbpedia.org/resource/Tongue, http://dbpedia.org/resource/Epithelium, http://dbpedia.org/resource/Oral_mucosa, http://dbpedia.org/resource/Hard_palate, http://dbpedia.org/resource/Salivary_gland, http://dbpedia.org/resource/Gums, http://dbpedia.org/resource/Mouth",any,any
122,http://ai.symptomchecking.org/condtion/Mouth_ulcer,"http://dbpedia.org/resource/Blencathra, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Aphthous_stomatitis, http://dbpedia.org/resource/Stomatitis, http://dbpedia.org/resource/Major_trauma, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Toothache, http://dbpedia.org/resource/Mouth_ulcer","http://dbpedia.org/resource/Mouth, http://dbpedia.org/resource/Mucous_membrane",any,any
123,http://ai.symptomchecking.org/condtion/Multiple_myeloma,"http://dbpedia.org/resource/Medical_imaging, http://dbpedia.org/resource/Thalidomide, http://dbpedia.org/resource/Ancient_Greek, http://dbpedia.org/resource/Hyperviscosity_syndrome, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Bisphosphonate, http://dbpedia.org/resource/Antibody, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Mass, http://dbpedia.org/resource/Myeloma_protein, http://dbpedia.org/resource/Lenalidomide, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Alcohol_abuse, http://dbpedia.org/resource/Office_for_Metropolitan_Architecture, http://dbpedia.org/resource/Bone_marrow_examination, http://dbpedia.org/resource/Urine, http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/Bleeding, http://dbpedia.org/resource/Hematopoietic_stem_cell_transplantation, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Bone_pain, http://dbpedia.org/resource/Kidney_failure, http://dbpedia.org/resource/Amyloidosis, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Obesity, http://dbpedia.org/resource/Plasmacytoma, http://dbpedia.org/resource/Anemia, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Hypercalcaemia, http://dbpedia.org/resource/Multiple_myeloma","http://dbpedia.org/resource/Bone_marrow, http://dbpedia.org/resource/Soft_tissue, http://dbpedia.org/resource/Plasma_cell, http://dbpedia.org/resource/Bone, http://dbpedia.org/resource/White_blood_cell",any,Male
124,http://ai.symptomchecking.org/condtion/Mumps,"http://dbpedia.org/resource/Immunoglobulin_therapy, http://dbpedia.org/resource/Respiratory_disease, http://dbpedia.org/resource/Northerly, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Encephalopathy, http://dbpedia.org/resource/Paracetamol, http://dbpedia.org/resource/Hippocrates, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Immunoglobulin_M, http://dbpedia.org/resource/Equinox, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Antibody, http://dbpedia.org/resource/Immunization, http://dbpedia.org/resource/Mumps_virus, http://dbpedia.org/resource/Virus, http://dbpedia.org/resource/Mumps_vaccine, http://dbpedia.org/resource/Rubella_vaccine, http://dbpedia.org/resource/Epidemic, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/Ten_Days, http://dbpedia.org/resource/Vaccine, http://dbpedia.org/resource/Parotitis, http://dbpedia.org/resource/Meningitis, http://dbpedia.org/resource/Measles, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Infertility, http://dbpedia.org/resource/Headache, http://dbpedia.org/resource/Orchitis, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Myalgia, http://dbpedia.org/resource/Mumps, http://dbpedia.org/resource/Hearing_loss","http://dbpedia.org/resource/Salivary_gland, http://dbpedia.org/resource/Testicle, http://dbpedia.org/resource/Parotid_gland, http://dbpedia.org/resource/Parotid_duct",young,Female
125,http://ai.symptomchecking.org/condtion/Nasopharyngeal_cancer,"http://dbpedia.org/resource/Hearing, http://dbpedia.org/resource/Causality, http://dbpedia.org/resource/Africa, http://dbpedia.org/resource/Non-player_character, http://dbpedia.org/resource/Squamous_cell_carcinoma, http://dbpedia.org/resource/Cell_biology, http://dbpedia.org/resource/Virus, http://dbpedia.org/resource/East_Asia, http://dbpedia.org/resource/Carcinoma, http://dbpedia.org/resource/Cancer","http://dbpedia.org/resource/Pharynx, http://dbpedia.org/resource/Epithelium, http://dbpedia.org/resource/Respiratory_tract, http://dbpedia.org/resource/Skin, http://dbpedia.org/resource/Nose, http://dbpedia.org/resource/Body_cavity",young,any
126,http://ai.symptomchecking.org/condtion/Neuroblastoma,"http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/New_Brunswick, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/United_Kingdom, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Neuroendocrine_tumor, http://dbpedia.org/resource/Homogeneity_and_heterogeneity, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Benignity, http://dbpedia.org/resource/Regression_analysis, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Neuroblastoma","http://dbpedia.org/resource/Adrenal_gland, http://dbpedia.org/resource/Nerve, http://dbpedia.org/resource/Pelvis, http://dbpedia.org/resource/Abdomen, http://dbpedia.org/resource/Neural_crest, http://dbpedia.org/resource/Atmosphere_of_Earth, http://dbpedia.org/resource/Sympathetic_nervous_system, http://dbpedia.org/resource/Olfactory_epithelium",young,any
127,http://ai.symptomchecking.org/condtion/Neuroblastoma_Children,"http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Regression_analysis, http://dbpedia.org/resource/Homogeneity_and_heterogeneity, http://dbpedia.org/resource/Benignity, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Neuroendocrine_tumor, http://dbpedia.org/resource/New_Brunswick, http://dbpedia.org/resource/United_Kingdom, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Neuroblastoma, http://dbpedia.org/resource/Cancer","http://dbpedia.org/resource/Adrenal_gland, http://dbpedia.org/resource/Pelvis, http://dbpedia.org/resource/Nerve, http://dbpedia.org/resource/Abdomen, http://dbpedia.org/resource/Sympathetic_nervous_system, http://dbpedia.org/resource/Olfactory_epithelium, http://dbpedia.org/resource/Atmosphere_of_Earth, http://dbpedia.org/resource/Neural_crest",young,any
128,http://ai.symptomchecking.org/condtion/Neuroendocrine_tumours,"http://dbpedia.org/resource/Peptide, http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Biogenic_amine, http://dbpedia.org/resource/Benignity, http://dbpedia.org/resource/Neoplasm, http://dbpedia.org/resource/Carcinoid","http://dbpedia.org/resource/Endocrine_system, http://dbpedia.org/resource/Gastrointestinal_tract, http://dbpedia.org/resource/Epithelium, http://dbpedia.org/resource/Pancreas",any,any
129,http://ai.symptomchecking.org/condtion/Nosebleed,"http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Anatomical_terms_of_location, http://dbpedia.org/resource/Accounting, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Nosebleed","http://dbpedia.org/resource/Blood, http://dbpedia.org/resource/Eye, http://dbpedia.org/resource/Stomach, http://dbpedia.org/resource/Nasolacrimal_duct",any,any
130,http://ai.symptomchecking.org/condtion/Obesity,"http://dbpedia.org/resource/Sleep_apnea, http://dbpedia.org/resource/Endocrine_disease, http://dbpedia.org/resource/American_Medical_Association, http://dbpedia.org/resource/Western_world, http://dbpedia.org/resource/Bariatric_surgery, http://dbpedia.org/resource/Food_energy, http://dbpedia.org/resource/Body_mass_index, http://dbpedia.org/resource/Dieting, http://dbpedia.org/resource/Human_body_weight, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Public_health, http://dbpedia.org/resource/Appetite, http://dbpedia.org/resource/Metabolism, http://dbpedia.org/resource/Diet_drink, http://dbpedia.org/resource/East_Asia, http://dbpedia.org/resource/Obesity, http://dbpedia.org/resource/Infertility, http://dbpedia.org/resource/Diabetes_mellitus_type_2, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Irritable_bowel_syndrome, http://dbpedia.org/resource/Cardiovascular_disease, http://dbpedia.org/resource/Osteoarthritis, http://dbpedia.org/resource/Mental_disorder, http://dbpedia.org/resource/Obstructive_sleep_apnea","http://dbpedia.org/resource/Small_intestine, http://dbpedia.org/resource/Adipose_tissue, http://dbpedia.org/resource/Stomach, http://dbpedia.org/resource/Dietary_fiber",young,Female
131,http://ai.symptomchecking.org/condtion/Obstructive_sleep_apnoea,"http://dbpedia.org/resource/Sleep, http://dbpedia.org/resource/Augustinians, http://dbpedia.org/resource/Arousal, http://dbpedia.org/resource/Alcohol, http://dbpedia.org/resource/Oxygen_saturation, http://dbpedia.org/resource/Upper_respiratory_tract_infection, http://dbpedia.org/resource/Nasal_congestion, http://dbpedia.org/resource/Sleep_apnea, http://dbpedia.org/resource/Snoring, http://dbpedia.org/resource/Shortness_of_breath, http://dbpedia.org/resource/Sleep_disorder, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Muscle_weakness, http://dbpedia.org/resource/Infectious_mononucleosis, http://dbpedia.org/resource/Tonsillitis, http://dbpedia.org/resource/Edema","http://dbpedia.org/resource/Respiratory_tract, http://dbpedia.org/resource/Soft_tissue, http://dbpedia.org/resource/Muscle_tone, http://dbpedia.org/resource/Lymphatic_system",any,any
132,http://ai.symptomchecking.org/condtion/Oesophageal_cancer,"http://dbpedia.org/resource/Cell_type, http://dbpedia.org/resource/Alcohol, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Healthy_diet, http://dbpedia.org/resource/Adenocarcinoma, http://dbpedia.org/resource/Palliative_care, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Smoking_cessation, http://dbpedia.org/resource/Camera, http://dbpedia.org/resource/Endoscopy, http://dbpedia.org/resource/Stephen_Barrett, http://dbpedia.org/resource/Areca_nut, http://dbpedia.org/resource/Tobacco_pipe, http://dbpedia.org/resource/Carcinoma, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/East_African_Community, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Obesity, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Gastroesophageal_reflux_disease, http://dbpedia.org/resource/Hematemesis, http://dbpedia.org/resource/Cough, http://dbpedia.org/resource/Weight_loss, http://dbpedia.org/resource/Dysphagia, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Lymphadenopathy, http://dbpedia.org/resource/Dysphonia, http://dbpedia.org/resource/Esophageal_cancer","http://dbpedia.org/resource/Stomach, http://dbpedia.org/resource/Esophagus, http://dbpedia.org/resource/Gland, http://dbpedia.org/resource/Gastric_acid, http://dbpedia.org/resource/Clavicle, http://dbpedia.org/resource/Epithelium, http://dbpedia.org/resource/Optical_fiber",any,Male
133,http://ai.symptomchecking.org/condtion/Osteoarthritis,"http://dbpedia.org/resource/Nonsteroidal_anti-inflammatory_drug, http://dbpedia.org/resource/Addiction, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/Paracetamol, http://dbpedia.org/resource/Opioid, http://dbpedia.org/resource/Australia, http://dbpedia.org/resource/Walking_stick, http://dbpedia.org/resource/Atrophy, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Ibuprofen, http://dbpedia.org/resource/Order_of_Australia, http://dbpedia.org/resource/Naproxen, http://dbpedia.org/resource/Disability, http://dbpedia.org/resource/Joint_stiffness, http://dbpedia.org/resource/Medical_imaging, http://dbpedia.org/resource/Stress_(mechanics), http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Overweight, http://dbpedia.org/resource/Cephalopod_limb, http://dbpedia.org/resource/Arthritis, http://dbpedia.org/resource/Peripheral_neuropathy, http://dbpedia.org/resource/Weight_loss, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Osteoarthritis, http://dbpedia.org/resource/Rheumatoid_arthritis","http://dbpedia.org/resource/Hip, http://dbpedia.org/resource/Bone, http://dbpedia.org/resource/Joint_replacement, http://dbpedia.org/resource/Hyaline_cartilage, http://dbpedia.org/resource/Limb_development",old,any
134,http://ai.symptomchecking.org/condtion/Osteoporosis,"http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Adult_(band), http://dbpedia.org/resource/Proton_pump, http://dbpedia.org/resource/Chronic_pain, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Fall_prevention, http://dbpedia.org/resource/Kidney_disease, http://dbpedia.org/resource/Healthy_diet, http://dbpedia.org/resource/Serotonin, http://dbpedia.org/resource/Alcoholism, http://dbpedia.org/resource/Bisphosphonate, http://dbpedia.org/resource/Dual-energy_X-ray_absorptiometry, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Mass, http://dbpedia.org/resource/Anticonvulsant, http://dbpedia.org/resource/Estrogen, http://dbpedia.org/resource/Asian_people, http://dbpedia.org/resource/Alcohol, http://dbpedia.org/resource/Smoking_cessation, http://dbpedia.org/resource/European_Union, http://dbpedia.org/resource/White_people, http://dbpedia.org/resource/Bone_fracture, http://dbpedia.org/resource/Anorexia_nervosa, http://dbpedia.org/resource/Osteoporosis, http://dbpedia.org/resource/Menopause, http://dbpedia.org/resource/Hyperthyroidism","http://dbpedia.org/resource/Hip, http://dbpedia.org/resource/Ovary, http://dbpedia.org/resource/Bone, http://dbpedia.org/resource/Forearm","young, old",any
135,http://ai.symptomchecking.org/condtion/Osteosarcoma,"http://dbpedia.org/resource/Sarcoma, http://dbpedia.org/resource/Histology, http://dbpedia.org/resource/Cellular_differentiation, http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Neoplasm, http://dbpedia.org/resource/Osteosarcoma, http://dbpedia.org/resource/Cancer","http://dbpedia.org/resource/Osteoblast, http://dbpedia.org/resource/Bone, http://dbpedia.org/resource/Osteoid, http://dbpedia.org/resource/Mesenchyme",young,any
136,http://ai.symptomchecking.org/condtion/Otitis_externa,"http://dbpedia.org/resource/Ear_drop, http://dbpedia.org/resource/Aquatic_locomotion, http://dbpedia.org/resource/Antibiotics, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/Immunosuppression, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Hearing_aid, http://dbpedia.org/resource/Ofloxacin, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/Dermatitis, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Paralympic_swimming, http://dbpedia.org/resource/Earplug, http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/Ibuprofen, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/Psoriasis, http://dbpedia.org/resource/Allergy, http://dbpedia.org/resource/Major_trauma, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Otitis_externa, http://dbpedia.org/resource/Ear_pain, http://dbpedia.org/resource/Otitis_media, http://dbpedia.org/resource/Autoimmune_disease, http://dbpedia.org/resource/Hearing_loss","http://dbpedia.org/resource/Outer_ear, http://dbpedia.org/resource/Gastric_acid, http://dbpedia.org/resource/Human_skin, http://dbpedia.org/resource/Ear_canal","young, old",any
137,http://ai.symptomchecking.org/condtion/Ovarian_cancer,"http://dbpedia.org/resource/Therapy, http://dbpedia.org/resource/BRCA2, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/BRCA1, http://dbpedia.org/resource/Oophorectomy, http://dbpedia.org/resource/Appetite, http://dbpedia.org/resource/Carcinoma, http://dbpedia.org/resource/Hormonal_contraception, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Fertility_medication, http://dbpedia.org/resource/Serous_carcinoma, http://dbpedia.org/resource/Germ_cell_tumor, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Hormone, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Pelvic_pain, http://dbpedia.org/resource/Europe, http://dbpedia.org/resource/North_America, http://dbpedia.org/resource/Breastfeeding, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Africa, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Ovarian_cancer, http://dbpedia.org/resource/Edema, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Menopause, http://dbpedia.org/resource/Obesity, http://dbpedia.org/resource/Colorectal_cancer","http://dbpedia.org/resource/Abdomen, http://dbpedia.org/resource/Lymph_node, http://dbpedia.org/resource/Fallopian_tube, http://dbpedia.org/resource/Stromal_cell, http://dbpedia.org/resource/Tubal_ligation, http://dbpedia.org/resource/Urinary_bladder, http://dbpedia.org/resource/Epithelium, http://dbpedia.org/resource/Liver, http://dbpedia.org/resource/Ovulation, http://dbpedia.org/resource/Lung",young,Female
